FID,barcode,dwg_desig,type,light_type,capitol_ar,location_d,luminaire_,bulb_qty,watts,luminaire1,luminair_1,luminair_2,pole_color,height_ft,luminair_3,equipment_,Latitude,Longitude,pepco_no,inst_date,prev_paint,next_paint,maint_by,ToStatePla,to_Zone,Y,X
617,618.000000000000000,2.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896701000000000,-77.008865000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136539.122999999990000,399230.979999999980000
618,619.000000000000000,2.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895186000000002,-77.005651999999998, ,,,,HV,1900.000000000000000,1900.000000000000000,136370.924000000000000,399509.690999999990000
619,620.000000000000000,3.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 11 - NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,CAMERA,38.895986999999998,-77.008596999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136459.861999999990000,399254.221000000020000
620,621.000000000000000,3.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896895999999998,-77.008866999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136560.769999999990000,399230.809000000010000
621,622.000000000000000,3.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895420999999999,-77.005666000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136397.011000000000000,399508.478000000000000
622,623.000000000000000,4.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,BETWEEN MASSACHUSETS AVE ROTUNDA AND NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896166999999998,-77.008632000000006, ,,,,HV,1900.000000000000000,1900.000000000000000,136479.842999999990000,399251.186999999980000
623,624.000000000000000,4.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.897097000000002,-77.008859999999999, ,,,,HV,1900.000000000000000,1900.000000000000000,136583.083000000010000,399231.418000000010000
624,625.000000000000000,4.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895682000000001,-77.005654000000007, ,,,,HV,1900.000000000000000,1900.000000000000000,136425.984000000000000,399509.521000000010000
625,626.000000000000000,5.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,BETWEEN MASSACHUSETS AVE ROTUNDA AND NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896248999999997,-77.008398999999997, ,,,,HV,1900.000000000000000,1900.000000000000000,136488.943999999990000,399271.400000000020000
626,627.000000000000000,5.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.897097000000002,-77.008634999999998, ,,,,HV,1900.000000000000000,1900.000000000000000,136583.081000000010000,399250.935999999990000
627,628.000000000000000,5.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895778000000000,-77.005459000000002, ,,,,HV,1900.000000000000000,1900.000000000000000,136436.640000000010000,399526.436999999980000
628,629.000000000000000,6.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,BETWEEN MASSACHUSETS AVE ROTUNDA AND NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896332000000001,-77.008167000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136498.155999999990000,399291.526000000010000
629,630.000000000000000,6.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.897010000000002,-77.008380000000002, ,,,,HV,1900.000000000000000,1900.000000000000000,136573.421000000000000,399273.055999999980000
630,631.000000000000000,6.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895729000000003,-77.005211000000003, ,,,,HV,1900.000000000000000,1900.000000000000000,136431.198999999990000,399547.951000000000000
631,632.000000000000000,7.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,LOUISIANA AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896112000000002,-77.007991000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136473.733000000010000,399306.792000000020000
632,633.000000000000000,7.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896940999999998,-77.008187000000007, ,,,,HV,1900.000000000000000,1900.000000000000000,136565.760000000010000,399289.798000000010000
633,634.000000000000000,7.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895615999999997,-77.004943999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136418.654000000010000,399571.112000000020000
634,635.000000000000000,8.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,LOUISIANA AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896003000000000,-77.008159000000006, ,,,,HV,1900.000000000000000,1900.000000000000000,136461.633999999990000,399292.217000000000000
635,636.000000000000000,8.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896762000000003,-77.008182000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136545.889000000000000,399290.229999999980000
636,637.000000000000000,8.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895538000000002,-77.004746999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136409.995000000000000,399588.201000000000000
637,638.000000000000000,9.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,LOUISIANA AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895930000000000,-77.008312000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136453.532000000010000,399278.944000000020000
638,639.000000000000000,9.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896560999999998,-77.008273000000003, ,,,,HV,1900.000000000000000,1900.000000000000000,136523.578000000010000,399282.332999999980000
639,640.000000000000000,9.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895439000000003,-77.004507000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136399.003999999990000,399609.020000000020000
640,641.000000000000000,10.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,LOUISIANA AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895769000000001,-77.008486000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136435.660999999990000,399263.848000000000000
641,642.000000000000000,10.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896436999999999,-77.008590999999996, ,,,,HV,1900.000000000000000,1900.000000000000000,136509.815000000000000,399254.745999999980000
642,643.000000000000000,10.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895316999999999,-77.004193000000001, ,,,,HV,1900.000000000000000,1900.000000000000000,136385.459000000000000,399636.259000000020000
643,644.000000000000000,11.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,LOUISIANA AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895598000000000,-77.008722000000006, ,,,,HV,1900.000000000000000,1900.000000000000000,136416.679999999990000,399243.373000000020000
644,645.000000000000000,11.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896655000000003,-77.008635999999996, ,,,,HV,1900.000000000000000,1900.000000000000000,136534.015000000010000,399250.844999999970000
645,646.000000000000000,11.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895231000000003,-77.003985000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136375.912000000010000,399654.303000000010000
646,647.000000000000000,12.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895564999999998,-77.008863000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136413.018000000010000,399231.141000000000000
647,648.000000000000000,12.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,16.000000000000000,LIGHT GREY,NONE,38.896667999999998,-77.008420000000001, ,,,,HV,1900.000000000000000,1900.000000000000000,136535.456999999990000,399269.582999999980000
648,649.000000000000000,12.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.894941000000003,-77.004095000000007, ,,,,HV,1900.000000000000000,1900.000000000000000,136343.720000000000000,399644.759000000020000
649,650.000000000000000,13.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,NORTH CAPITOL ST,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.896045000000001,-77.008870999999999, ,,,,HV,1900.000000000000000,1900.000000000000000,136466.302000000000000,399230.452999999980000
650,651.000000000000000,13.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,16.000000000000000,LIGHT GREY,NONE,38.896867000000000,-77.008414000000002, ,,,,HV,1900.000000000000000,1900.000000000000000,136557.546999999990000,399270.104999999980000
651,652.000000000000000,13.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.894942999999998,-77.004409999999993, ,,,,HV,1900.000000000000000,1900.000000000000000,136343.943000000000000,399617.431999999970000
652,653.000000000000000,14.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 12 - MASSACHUSETS AVE NW,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M250 M58,POLE, ,16.000000000000000,LIGHT GREY,NONE,38.896903999999999,-77.008635999999996, ,,,,HV,1900.000000000000000,1900.000000000000000,136561.655999999990000,399250.848000000000000
653,654.000000000000000,14.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.894950999999999,-77.004613000000006, ,,,,HV,1900.000000000000000,1900.000000000000000,136344.831999999990000,399599.821999999990000
654,655.000000000000000,15.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.894959000000000,-77.004896000000002, ,,,,HV,1900.000000000000000,1900.000000000000000,136345.722000000010000,399575.272000000000000
655,656.000000000000000,16.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.894958000000003,-77.005171000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136345.611999999990000,399551.416000000030000
656,657.000000000000000,17.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.894945999999997,-77.005367000000007, ,,,,HV,1900.000000000000000,1900.000000000000000,136344.280999999990000,399534.413000000000000
657,658.000000000000000,18.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895187000000000,-77.005341000000001, ,,,,HV,1900.000000000000000,1900.000000000000000,136371.034000000010000,399536.669999999980000
658,659.000000000000000,19.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895432000000000,-77.005341999999999, ,,,,HV,1900.000000000000000,1900.000000000000000,136398.231000000000000,399536.585000000020000
659,660.000000000000000,20.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895429999999998,-77.005071000000001, ,,,,HV,1900.000000000000000,1900.000000000000000,136398.007000000010000,399560.093999999980000
660,661.000000000000000,21.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,CAMERA,38.895192999999999,-77.005073999999993, ,,,,HV,1900.000000000000000,1900.000000000000000,136371.698000000000000,399559.831999999990000
661,662.000000000000000,22.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,NONE,38.895187999999997,-77.004801999999998, ,,,,HV,1900.000000000000000,1900.000000000000000,136371.141999999990000,399583.428000000010000
662,663.000000000000000,23.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SENATE PARKING LOT 16,ACORN,1.000000000000000,250.000000000000000,METAL HALIDE,M58,POLE, ,15.000000000000000,LIGHT GREY,CAMERA,38.895189000000002,-77.004531999999998, ,,,,HV,1900.000000000000000,1900.000000000000000,136371.252000000010000,399606.849999999980000
663,664.000000000000000,138.000000000000000,3.000000000000000,DUAL HEAD ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,FIRST ST NE AND CONSTITUTION AVE NE,ACORN,2.000000000000000,150.000000000000000,METAL HALIDE,M150 C/L M102/U,POLE, ,20.000000000000000,LIGHT GREY,NONE,38.892249000000000,-77.005778000000007, ,,,,HV,1900.000000000000000,1900.000000000000000,136044.894999999990000,399498.739999999990000
664,665.000000000000000,141.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,C ST NE,ACORN,1.000000000000000,150.000000000000000,METAL HALIDE,M150 C/L M102/U,POLE, ,15.000000000000000,BLACK,SIGN,38.893526999999999,-77.005623999999997, ,,,,HV,1900.000000000000000,1900.000000000000000,136186.761999999990000,399512.108000000010000
665,666.000000000000000,142.000000000000000,3.000000000000000,DUAL HEAD ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,C ST NE,ACORN,2.000000000000000,0.000000000000000, , ,POLE, ,20.000000000000000,LIGHT GREY,SIGN,38.893523999999999,-77.004942000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136186.426000000010000,399571.272999999990000
666,667.000000000000000,143.000000000000000,3.000000000000000,DUAL HEAD ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,C ST NE,ACORN,2.000000000000000,150.000000000000000,METAL HALIDE,M150 C/L M102/U,POLE, ,20.000000000000000,LIGHT GREY,SIGN,38.893521000000000,-77.004101000000006, ,,,,HV,1900.000000000000000,1900.000000000000000,136186.089000000010000,399644.231000000030000
667,668.000000000000000,146.000000000000000,3.000000000000000,DUAL HEAD ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SECOND ST NE AND C ST NE,ACORN,2.000000000000000,150.000000000000000,METAL HALIDE,M150 C/L M102/U,POLE, ,20.000000000000000,LIGHT GREY,SIGN,38.893433999999999,-77.003574999999998, ,,,,HV,1900.000000000000000,1900.000000000000000,136176.429000000000000,399689.862000000020000
668,669.000000000000000,147.000000000000000,3.000000000000000,DUAL HEAD ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,SECOND ST NE,ACORN,2.000000000000000,150.000000000000000,METAL HALIDE,M150 C/L M102/U,POLE, ,20.000000000000000,LIGHT GREY,SIGN,38.893168000000003,-77.003578000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136146.901000000010000,399689.601000000020000
